id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9
36,0.10131449418726353,0.3126744685018691,0.17580144911126,0.135209361602574,0.06535192977596427,0.00015792975981804676,0.06594317270777854,0.014070945269100178,0.12947624908437227
37,0.09410486590227878,0.30401200733831896,0.19680810979720953,0.13447311171163817,0.06756212479383192,0.00021388185469443585,0.060712933016055785,0.016422959380762787,0.12569000620520956
38,0.11338040917492766,0.3004625529703106,0.16899729641528763,0.13966113868009222,0.06625655336385373,0.00014968156360800795,0.0639706204437228,0.014770935907633002,0.13235081148056432
39,0.1126819381785147,0.30144906140525213,0.16966215598703518,0.13926815313377658,0.06613658902059102,0.00015014378155477252,0.06399914278902338,0.01470598370681162,0.1319468319974406
40,0.11740155248099653,0.29594819512662346,0.16644906225084688,0.14100690257268628,0.06641868327411111,0.00014740416455475498,0.06317853229305657,0.01508907579454661,0.1343605920425777
41,0.1159806757698477,0.297823271639264,0.1676859402571479,0.1404465763290458,0.06632072408594225,0.00014821269816077618,0.06339634050622864,0.014944332266652798,0.1332539264477102
42,0.11387868677245024,0.29873219615123503,0.1677463990712419,0.1408635555005535,0.06655210019642381,0.0001491043489780304,0.06420922302026055,0.014878695818835656,0.1329900391200213
43,0.11387209871667991,0.2995911060756672,0.16850187668788683,0.14023277339105056,0.06634510522809713,0.00014929532952396763,0.06394444372169372,0.014820130895224704,0.13254316995417603
44,0.11394582557480112,0.299656986676304,0.16858175087057783,0.14013065328229043,0.06631227469515402,0.0001492885073343126,0.06388584520984458,0.014816839937958211,0.13252053524573537
45,0.110582324852979,0.3020525008466305,0.1693255836882801,0.139765419874052,0.066458683256826,0.00015105684009172364,0.06494822748210206,0.014670419163152336,0.13204578399588637
46,0.1142750575274062,0.29951695651500154,0.16858381644496617,0.14007048645592657,0.06626570606676511,0.0001491534435911221,0.06374374142012361,0.014827449298281782,0.13256763282793796
47,0.11814442360060941,0.29520483916478685,0.16608270841113637,0.14109388254794608,0.06647534377177547,0.00014696054952221366,0.06309426152726748,0.015139823045053619,0.13461775738190263
48,0.1129299039778701,0.3013691286313673,0.16965319911132642,0.13918901705225695,0.066112403545245,0.00015004311948976358,0.06390520214102247,0.014712153583268843,0.13197894883815306
49,0.11443093580406286,0.2993154913663919,0.16847054611083784,0.14015543606583625,0.06627988044183822,0.0001490544478277705,0.0637219595771705,0.01484038399806693,0.1326363121879678
50,0.09552008855755091,0.32042358774515206,0.17794831346572781,0.12972877553003628,0.06526936899529798,0.00016476047795965576,0.06704105257274064,0.013764712719455634,0.13013933993607898
51,0.11324283813007219,0.3009544746632873,0.16940816796369795,0.13938652314900368,0.06615159024391179,0.00014983625451850215,0.06387025403943762,0.014737103577075297,0.1320992119789956
52,0.10422101384917563,0.3161773818769139,0.17941349487846056,0.12797584331372314,0.06397809050227664,0.0001573376988584021,0.06444546450094582,0.013982540659426593,0.12964883272021915
53,0.11441866882562277,0.2993175980927476,0.1684674014017652,0.14016154077286852,0.06628170223517336,0.0001490593298638399,0.06372693178445415,0.014840219915572517,0.13263687764193208
54,0.11464609183440727,0.2989877040300978,0.16826287784737903,0.14031986682383743,0.06631675228408465,0.00014890380829339208,0.06371191555325983,0.014860743733808763,0.1327451440848318
55,0.11299078303559189,0.3012938336745076,0.16961045403702663,0.1392212897345536,0.06611801893244781,0.00015000476470889768,0.06389609957404689,0.014716834168356065,0.13200268207876054
56,0.1138902503271553,0.29959193364643993,0.16850854001861743,0.14022220805834593,0.06634091974160795,0.00014928971455809972,0.06393457609727002,0.014820164528565697,0.13254211786743966
57,0.0968895492302317,0.2752226528514049,0.21603016300042452,0.14779044953440582,0.07098321870407755,0.0002943862026329418,0.054656688988111025,0.021274975545195984,0.11685791594351543
58,0.11448355373922402,0.2989011519826761,0.1681383481275342,0.1404893201232884,0.06637398402648106,0.0001489325390613274,0.06382339456353116,0.014864785849798775,0.132776529048405
59,0.11447591882035046,0.2991759086258115,0.16836655384632965,0.14025250946050818,0.0663053126433753,0.00014900546736657563,0.06374121163636474,0.014848835573683467,0.13268474392621002
60,0.11618178521560879,0.29644244240520135,0.1665607620707803,0.1413030810874616,0.06659403242834003,0.0001478427563061748,0.06370958178286576,0.015044111365708976,0.1340163608877271
61,0.11735779812220516,0.29609796902497226,0.16665500239954917,0.14097560492593844,0.06643187195133102,0.00014738781547928495,0.06321294032443706,0.015067535372503554,0.13405389006358404
62,0.11321296825003288,0.2998352581368219,0.16848505563501898,0.14035709948248884,0.06642471130362244,0.00014957595079241506,0.06421673986113234,0.014804410829868948,0.13251418055022135
63,0.11323784034580038,0.3009643636512362,0.16941471238447853,0.1393804654403033,0.06615018011739343,0.00014984036632888798,0.06386985703601389,0.014736515802877399,0.13209622485556813
64,0.12275217933833947,0.291970529425607,0.1633099568896223,0.1379344814510492,0.06622528754501218,0.0001453159558741655,0.06201636957076675,0.01558955544318875,0.14005632438054025
65,0.11383678642107921,0.2995929968545601,0.1684919380104827,0.14024988497045163,0.06635234806209497,0.00014930715322938832,0.06396262029438006,0.014819878668468437,0.13254423956525338
66,0.11388606844606156,0.299591999494777,0.1685071327610743,0.14022454003399934,0.06634184414042166,0.00014929107013644032,0.06393676989263591,0.014820135890529608,0.13254221827036416
67,0.11415354990535778,0.2999289127582461,0.16884977495975736,0.13973194662993974,0.06620050350579118,0.00014930132370326036,0.06369934683552371,0.014805127849323037,0.1324815362323578
68,0.11297873043408688,0.30035130941682553,0.1687842729317596,0.13998132887467216,0.06636566071686137,0.00014978716455293025,0.06420917408451829,0.01477567299887689,0.13240406337784644
69,0.09537586256647679,0.32013075528647916,0.17862392471754,0.1299966321591651,0.06519580956905402,0.00016541073722191305,0.06673984702484763,0.013790058050307726,0.1299816998889077
70,0.11293974364279981,0.3013443995611988,0.1696362450101142,0.13920569833523747,0.06611639877579434,0.0001500337191221573,0.06390745669718656,0.014713609485903114,0.1319864147726436
71,0.10840372236576865,0.30367442402186445,0.16927318198572472,0.13892822340369154,0.06650089783840729,0.00015268513159672926,0.06552468437231579,0.014626555938401625,0.13291562494222917
72,0.09421799412293327,0.3058004113482917,0.19568503129062062,0.13352301781814754,0.06752167179409567,0.00020953487037441552,0.06087432424522902,0.016105043482053164,0.12606297102825467
73,0.09782867438293275,0.27400565984926684,0.21048274421786675,0.149475849673943,0.07051301879847878,0.00027883864319265615,0.05558453517642217,0.021455338906987798,0.12037534035090916
74,0.1140204453306448,0.2982669594572979,0.16734382449825327,0.1410323589095597,0.06663193045236172,0.0001489770961531313,0.06428693711447621,0.014917859962492019,0.1333507071787613
75,0.1116855722073216,0.2999389365438932,0.1677268249049096,0.14058328511583493,0.06668430719458693,0.0001503411196991789,0.06495289410779932,0.014835874748962707,0.13344196405699263
76,0.1172232143712365,0.2962580407825582,0.16675339557479732,0.14093966570067706,0.06642282840121935,0.00014746468811397404,0.06323215191608329,0.015055416717285634,0.1339678218480287
77,0.09338802169182402,0.3188086966626978,0.18672217947323996,0.12853894029815532,0.06556219253722649,0.0001804868910460416,0.06404238635867639,0.014257132730990498,0.12849996335614353
78,0.11793751609443531,0.2951544394546727,0.16593529628223835,0.1411399062695327,0.06652964368997784,0.00014702928541740305,0.06322391064959906,0.015149734104650784,0.1347825241694759
79,0.11224851816281058,0.30409885865576214,0.17160769527535588,0.13698696747909636,0.06556902010667748,0.00015097782819677657,0.06344435555548619,0.014563938691895255,0.13132966824471937
80,0.11812172642839981,0.2952202803280972,0.16608727143363738,0.14109175539409669,0.06647723920850943,0.00014697118302865666,0.06310230127142412,0.015138819634782742,0.134613635118024
81,0.11230543730831725,0.3035155108174017,0.17127386835420227,0.13758700059744935,0.065675456659286,0.00015078798904153437,0.06355182316690766,0.014590313866540097,0.13134980124085416
82,0.11457385203946613,0.29892764945549755,0.16819045442052669,0.14041562356468895,0.06634739411290763,0.00014891085255831413,0.06376765641403737,0.014863717354549355,0.132764741785768
83,0.11434992393442359,0.29923967325749623,0.1683718271879082,0.14027282680846972,0.06632284489510462,0.00014905786704867889,0.06379411303540407,0.014843678236596191,0.13265605477754866
84,0.1133261185610038,0.30018188797686285,0.16792628712351448,0.13901547347122908,0.06643636812421513,0.00014988355533877837,0.06424648926648731,0.014853776015035845,0.13386371590631257
85,0.11286109419535294,0.3001322516475839,0.16860975282330537,0.14027990933833215,0.06643302829588232,0.00014976322363582413,0.0643207957131201,0.014785433986085571,0.1324279707767019
86,0.11496454117507195,0.29869645961087865,0.16809436280511703,0.14035068914387222,0.06632875080102527,0.0001487354737762012,0.06364976947941962,0.014881882771706718,0.13288480873913244
87,0.11520986850053042,0.2981157055833714,0.16767848009261455,0.14068007774235577,0.0664240671213473,0.00014851495102934033,0.0637093042842593,0.014919396303682948,0.13311458542080898
88,0.11299689879428852,0.3012404229610829,0.16957006795160945,0.13926663786340407,0.06612964938209044,0.0001499891817972858,0.06390855365763311,0.014719847410571307,0.13201793279752289
89,0.11332245875313939,0.30081700713887405,0.16932902786993076,0.13946024447679398,0.06616302739785654,0.00014977863719499332,0.06386410635753785,0.014745990792331971,0.13214835857634047
90,0.1146551082155386,0.29898297009907365,0.1682619246726324,0.1403185924578198,0.06631586049773064,0.00014889987959768679,0.0637085677267054,0.014861097729399116,0.13274697872150273
91,0.1133158554155086,0.2994919961094774,0.16808690036698157,0.14042907369359786,0.06651260544117475,0.00014949652352432813,0.0643075213805026,0.014836408659010274,0.13287014241022246
92,0.11388979169600222,0.29959195426521446,0.16850838512744756,0.14022246824199094,0.06634102092035978,0.00014928986645989845,0.06393481233709963,0.01482015984425623,0.13254211770116928
93,0.11382349048642376,0.29965756544613664,0.1685373755394089,0.14019970169498566,0.0663409170046459,0.00014932744419374783,0.06395191794755338,0.01481602659639716,0.13252367784025473
94,0.11009475259628035,0.3067415909908135,0.1733413908479352,0.13581149212656576,0.06528506191571175,0.00015232247430915397,0.06370827780841207,0.014404417099860742,0.1304606941401113
95,0.10722292754140277,0.305544317684492,0.1694986948018495,0.1372967474285541,0.06633709919808407,0.0001542659584730726,0.06547288789040082,0.014579952033712318,0.13389310746303149
96,0.11324356618057833,0.30095612910843944,0.16940961435451124,0.13938457144844904,0.06615105387947741,0.00014983645689469312,0.06386940832272062,0.014737017848832261,0.132098802400097
97,0.1129622162704518,0.30125593733031647,0.16955404379786534,0.13925476351882327,0.0661374477318167,0.00015000800729646275,0.06392801240596387,0.014719852901843914,0.13203771803562217
98,0.11909700620330262,0.29420490341941224,0.16512300707836158,0.14058540851336332,0.06647267554280287,0.0001466169795786349,0.06292577609576826,0.015269169645603282,0.1361754365218072
99,0.11123827011262358,0.30376564510686543,0.17105090300725756,0.137896230701213,0.06588672327081778,0.00015120511197495845,0.06409689777335695,0.014571815150832,0.13134230976505867
100,0.11324288882844263,0.30095572754653943,0.1694090923080595,0.139385305338618,0.06615130269280516,0.00014983656694833654,0.06386989233836608,0.01473703614779745,0.13209891823242353
101,0.11451546591572061,0.2991874984805139,0.16839189650756198,0.14021870373014098,0.06629168910944935,0.00014899695394115316,0.06371471176744567,0.014848591229876208,0.1326824463053499
102,0.11280912352130393,0.30005728853209723,0.1685197575650335,0.14035963351701142,0.06646340521019341,0.00014976611352557679,0.06437249492511302,0.014790632108141067,0.13247789850758088
103,0.11175636316292224,0.30135490599150205,0.16928262410648426,0.13985646805392976,0.06636488467608218,0.00015042677721764276,0.06452412433917849,0.014706346771537652,0.1320038561211456
104,0.10569521186909649,0.30730068226665425,0.1732147748370597,0.13814264679089897,0.06572930360039232,0.0001542449547206194,0.06533892788760687,0.014345152939883489,0.1300790548536874
105,0.10496844524510082,0.319521427530906,0.1818637294323855,0.1252175306193726,0.06299995104389654,0.00015749875638000846,0.06287760197824549,0.013779782036737185,0.12861403335697572
106,0.11357085190678214,0.29847491012330496,0.1673835549018458,0.1409612495830602,0.06666158847161106,0.00014919715859619564,0.06446040680836045,0.014912024717573873,0.13342621632886534
107,0.09899484534241118,0.31584568253557727,0.17518253069844292,0.13266941431835702,0.06567965993508666,0.00016048509963192617,0.06686180219782897,0.013958077118336121,0.13064750275432807
108,0.11293586594988031,0.3013623034294868,0.1696494897657019,0.13919189054174258,0.0661128721629647,0.00015003942250398777,0.06390419709965345,0.014712562002602778,0.13198077962546367
109,0.10760963567361842,0.30519273067987046,0.17148047450045206,0.1388680726170466,0.06600422404163868,0.00015306614494063926,0.06512746956186172,0.014482696162366677,0.13108163061820483
110,0.11096508905653103,0.3073465065168027,0.1735419986242465,0.1344672097928362,0.06508631650592525,0.00015227171109044,0.06323655244955806,0.014395257250991965,0.13080879809201798
111,0.09271998695774539,0.3220791575379013,0.18390795184280984,0.12771078470519082,0.06505106943826817,0.00017458769101689998,0.06545338152737584,0.013884690807899466,0.12901838949179228
112,0.10173201580319714,0.3128016033848799,0.17207957772548255,0.1333966327358894,0.06625090079575582,0.00015817295984892415,0.06695164285641304,0.01415965277525581,0.1324698009632774
113,0.1149929474515955,0.29833619799441335,0.16791933098147566,0.1407652138477906,0.06637029558454659,0.00014862504266687182,0.06368520732409874,0.014897972303426718,0.13288420946998603
114,0.11809647663247208,0.29523085229745866,0.1660783458363083,0.14107179225059846,0.06648188212450448,0.0001469845144359993,0.06311691224247289,0.015139541011627296,0.13463721309012197
115,0.1137314972483705,0.2994019007565954,0.16828999368073558,0.140456330392742,0.06642348699631764,0.00014929676629617166,0.06407920431962244,0.014831740125244646,0.13263654971407565
116,0.11051563197351111,0.30668822575336296,0.17328493583212173,0.13551467979706042,0.06524886605878835,0.00015219319799597157,0.0635602864616875,0.014415405410466335,0.13061977551500556
117,0.1129298725030827,0.30136926267003866,0.16965329611866167,0.13918891279554363,0.0661123776016104,0.00015004316369939417,0.06390517905479323,0.014712145908636854,0.13197891018393348
118,0.11292897572933118,0.3013661180103937,0.16965048393437657,0.13919228268539588,0.06611335134382469,0.00015004265286766086,0.06390659033890776,0.014712315997715802,0.13197983930718674
119,0.11323386507230548,0.3010285064541229,0.16946403227243864,0.13932402047312883,0.06613537187568555,0.00014985823182132944,0.06385292890441542,0.01473294265748665,0.13207847405859516
120,0.1129522463119864,0.301324179506341,0.16962384154297053,0.13921676329513868,0.06611866766227623,0.00015002461004266112,0.06390693531826154,0.014714830352806943,0.13199251140017593
121,0.11286078184011179,0.3001329352777974,0.1686102094690986,0.14027947351497905,0.06643293764700502,0.00014976349036121766,0.06432076832985344,0.01478539200969066,0.13242773842110286
122,0.1129298935722813,0.301369238864358,0.1696532832809443,0.13918892272993416,0.0661123791928873,0.0001500431506903732,0.06390517542036143,0.014712147328662595,0.1319789164598806
123,0.098889891104209,0.3159491212902979,0.17526103074187277,0.13261768478047203,0.06566586586606901,0.000160614539984254,0.0668575677332487,0.01395414643064814,0.13064407751319815
124,0.1057305848137867,0.30715515216156525,0.17011330512019257,0.13705353465541076,0.06647713817838949,0.00015473776274847306,0.06616176649949962,0.014437589720642935,0.13271619108776422
125,0.0989111620700726,0.31592273763806616,0.17524453884162317,0.13263254148725917,0.06566857622900067,0.00016059153713159554,0.06685662104109637,0.013955381814704208,0.13064784934104606
126,0.11477060118664188,0.29723242526504573,0.16672554677340223,0.1413178981158902,0.0666832922878084,0.00014852436860348566,0.06418354762754626,0.014998250568063363,0.13393991380699852
127,0.11526187649205544,0.2992630793180427,0.16859086413949484,0.1395739898531387,0.06613632856736555,0.00014880609084987807,0.06335050365437431,0.01485688931279871,0.1328176625718799
128,0.09304548990490567,0.31899873268031703,0.185530199522804,0.12830112182230533,0.06631199790072118,0.00018295815115778325,0.06396283360719748,0.014257540899904357,0.1294091255106871
129,0.1073986668113198,0.3052465712793345,0.16947266154381052,0.13800899922455848,0.06654830213296235,0.00015343969482165275,0.06583576610116666,0.014535821383213642,0.13279977182881253
130,0.11470268869622523,0.29894759136670856,0.16824847336964624,0.1403208978497025,0.0663135664079395,0.00014887660849182403,0.06369387463694495,0.014863592330090648,0.13276043873425056
131,0.11809464174395515,0.2952329471280133,0.16608846480820946,0.14109594633434747,0.0664804684981948,0.0001469824663077082,0.06311281761557387,0.015137911782012256,0.1346098196233859
132,0.11333229855545665,0.3008360235974675,0.16934758937218122,0.13943740398009322,0.06615572445981563,0.0001497806890656234,0.0638526003229497,0.014745037879862392,0.1321435411431081
133,0.11401694391071003,0.2998707597389747,0.16878784553689632,0.13990781928317958,0.06623797976091676,0.0001493222230896821,0.06377565692580447,0.014804984599327643,0.13244868802110088
134,0.11812533617825102,0.2952215597054613,0.16609012352774427,0.14108946372119283,0.06647610314394745,0.00014697023684790808,0.06309998667205297,0.01513869375111643,0.13461176306338565
135,0.11811781087371187,0.29522230259432897,0.16608759960290745,0.141092126418524,0.0664776633275128,0.00014697286177947535,0.06310378263354437,0.015138680007720206,0.1346130616799708
136,0.1014010316431561,0.31260177912240883,0.17436099518464782,0.134811649014203,0.06571899851873393,0.00015812883451393913,0.06631205482606224,0.01410522090798673,0.13053014194828752
137,0.1124199554313229,0.3007213188413322,0.16887046030246874,0.1399667971000108,0.06639930228297976,0.00015007181480327094,0.06439141155969214,0.014752149741560461,0.13232853292582955
138,0.11471490896693055,0.29895172570666173,0.16825631323143114,0.1403099705360222,0.06630953405373774,0.000148874009126846,0.0636858984074177,0.014863461480816853,0.13275931360785512
139,0.10331531164260375,0.17429514249312122,0.2500089010317473,0.21140987186702787,0.07569235350317778,0.0006942586099976425,0.03886542847988122,0.0532240950218686,0.09249463735057455
140,0.11328544573624073,0.3010383577523104,0.16948766506063667,0.13928652027253488,0.06612133784859762,0.0001498445917153874,0.06382215507720061,0.014732733678102794,0.1320759399826609
141,0.10758197045411823,0.3057519398422071,0.170939093114256,0.13789424539518694,0.06625729314628946,0.0001531784427856238,0.06548626895908681,0.014465394722258242,0.1314706159238116
142,0.11320836117902393,0.30208347499925836,0.1703812333531682,0.13836866452899976,0.06583991413270057,0.00015014307953963263,0.06350925729320091,0.01467625841564149,0.13178269301846704
143,0.11292876689975727,0.30008594619121876,0.16859420565198976,0.14028606653703116,0.06642979645710995,0.00014972897396877189,0.0642987450733692,0.014788305487097498,0.13243843872845773
144,0.09887152084335932,0.31587996508248206,0.17724654484221394,0.1331945968319396,0.06517438766436327,0.00016037200585855546,0.06627857632222263,0.013920270230126845,0.1292737661774338
145,0.11406200441435117,0.29961513990393196,0.16845456251200436,0.13995459659885118,0.06632232339972324,0.0001492732694051699,0.06387647389106081,0.014829519830631738,0.1327361061800403
146,0.11498771037025363,0.2970975985395594,0.16675663041199018,0.14143776165262972,0.06667817835217493,0.00014837973674959422,0.06411454142097806,0.01499716392550001,0.13378203559016444
147,0.11293014289152568,0.3013688891509643,0.1696530768827064,0.13918909588699674,0.0661124127156599,0.0001500429818833778,0.06390515068340422,0.014712168516608786,0.13197902029025052
148,0.1139634484044958,0.2996139580695272,0.16855462970013263,0.1401630703996714,0.06631643541069847,0.00014927318871880377,0.0638855402547139,0.014819438746611863,0.13253420582542977
149,0.09379682511566834,0.3201252072110804,0.18462454223104355,0.1283390331809229,0.06530341525344067,0.00017561456293980349,0.06460628468709025,0.014031355341400825,0.1289977224164132
150,0.09253556102062241,0.32124875211004744,0.18451417083907592,0.12812075012916493,0.06514564055771556,0.0001760014514925287,0.0653775627797844,0.013986049055641641,0.12889551205645522
151,0.09742735262375368,0.31788182293023737,0.17619465123611497,0.13160099402348371,0.06544909833426704,0.0001629348061575867,0.06657364711556207,0.013876397429826227,0.1308331015005974
152,0.09419799700837075,0.2971597799613923,0.20573510844084722,0.13665117682528152,0.06895344446267836,0.00024183430703303503,0.05810814522154582,0.01754294016647384,0.12140957360637718
153,0.09396030089943076,0.32023087065837474,0.1840374958352926,0.1284313366737152,0.06524125999656813,0.0001743670978663819,0.06478853695093247,0.013996239907647218,0.12913959198017239
154,0.11349182398594612,0.29969464323112777,0.16846066954714525,0.1403393758592454,0.06640268752400379,0.0001494452184435831,0.06411572305134179,0.014812868574658387,0.13253276300808783
155,0.11292998197297327,0.3013691314878827,0.16965322222466442,0.1391889667407426,0.06611238683159087,0.00015004309581426333,0.0639051616437802,0.014712154097422894,0.13197895190512887
156,0.11341575961538382,0.3007184688678078,0.16927948002387633,0.13949546912351554,0.06616592990634705,0.00014972458442192056,0.06384324292337863,0.014752268535475026,0.13217965641979376
157,0.11310710265593571,0.3011445356295368,0.16952542479070778,0.1392885021709103,0.06612964036580019,0.0001499300924140739,0.0638797799014958,0.014726067481711616,0.13204901691148752
158,0.11812120036670208,0.29522014779449307,0.16608690986176716,0.14109205882563214,0.06647739144303168,0.00014697133147050217,0.0631026211336214,0.015138833524877661,0.13461386571840434
159,0.11427519274965339,0.29934216656282314,0.16843625825647673,0.1402290946336181,0.06631283245275209,0.00014910651250747668,0.06380076834231317,0.014837032116318689,0.13261754837353726
160,0.11293162855357622,0.30136713548956734,0.16965209312605214,0.13918979973156595,0.06611253114685547,0.00015004206873932171,0.06390490633439944,0.01471227849345726,0.13197958505578689
161,0.11388574231225917,0.2995919804441024,0.16850701167846133,0.14022473110862296,0.06634191987620419,0.0001492911698925216,0.06393694849972337,0.014820135635920093,0.13254223927481393
162,0.11293182412816251,0.30136530307778825,0.1696507284269025,0.13919144631838642,0.06611294652179765,0.00015004151103917133,0.06390535091878644,0.014712374809678004,0.13197998428745897
163,0.11722320922478846,0.29625804712016096,0.166753399498169,0.14093966411270706,0.06642282800209992,0.00014746469111630582,0.06323215258783264,0.015055416242956528,0.13396781852016917
164,0.10525622893300275,0.3078005812715358,0.1733874759650697,0.13788095095259126,0.06571072607038911,0.0001545961244212886,0.06542077246292469,0.014320428825357986,0.13006823939470735
165,0.09130660942346712,0.3216757655808085,0.18396963483391865,0.1278616101022106,0.06529532814663881,0.00017850213742722006,0.06610548544589337,0.014078857237401569,0.12952820709223423
166,0.11342477739222966,0.29959768785988833,0.16835591412683462,0.14044960619858649,0.06643931130828294,0.0001494462057384857,0.06417942941844874,0.014819117605800956,0.13258470988418963
